Fecha,Semana,Turno,Tripulacion,Fase,Linea,Cliente,Lado,Estacion,Min,Problema,Paro,Capturista,Estación
2025-06-11,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,5.0,Ajuste de Riveteados, A4 Ajuste de Riveteados,5 min  A4 Ajuste de Riveteados ,
2025-06-11,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,4.0,Maquina Alarmada, A4 Maquina Alarmada,4 min  A4 Maquina Alarmada ,
2025-06-11,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,12.0,Falla de Máquina, A4 Falla de Máquina,12 min  A4 Falla de Máquina AJUSTE DE HERRAMENTAL,
2025-06-11,24.0,1,B,Fase1,Check link XDC,NISSAN,,A1,13.0,Piezas Dañadas, A1 Piezas Dañadas,13 min  A1 Piezas Dañadas ,
2025-06-11,24.0,1,B,Fase2,M18 RH,HONDA,RH,LÍNEA,13.0,Ausentismo,RH LÍNEA Ausentismo,13 min RH LÍNEA Ausentismo ,
2025-06-11,24.0,1,B,Fase2,M18 RH,HONDA,RH,B1,7.0,No Inyecta Puntos de Grasa,RH B1 No Inyecta Puntos de Grasa,7 min RH B1 No Inyecta Puntos de Grasa lever oh,
2025-06-11,24.0,1,B,Fase2,M18 RH,HONDA,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,1,B,Fase2,M18 RH,HONDA,RH,B5,5.0,Entrenamiento de Personal,RH B5 Entrenamiento de Personal,5 min RH B5 Entrenamiento de Personal ,
2025-06-11,24.0,1,B,Fase2,M18 RH,HONDA,RH,B13,20.0,No Regresa a Origen,RH B13 No Regresa a Origen,20 min RH B13 No Regresa a Origen ,
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,LÍNEA,12.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,12 min  LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,K19,12.0,Falla de Máquina, K19 Falla de Máquina,12 min  K19 Falla de Máquina no detecta el cover plate ,
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,K16,14.0,Falla de Máquina, K16 Falla de Máquina,14 min  K16 Falla de Máquina no detcta el latch,
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,K13,6.0,Falla de Conveyor, K13 Falla de Conveyor,6 min  K13 Falla de Conveyor slider desfasado,
2025-06-11,24.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,1,B,Fase2,M16 A RH,HONDA,RH,B1,10.0,Tornillos Barridos,RH B1 Tornillos Barridos,10 min RH B1 Tornillos Barridos ,
2025-06-11,24.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,10.0,Junta de Reclamo,RH LÍNEA Junta de Reclamo,10 min RH LÍNEA Junta de Reclamo ,
2025-06-11,24.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,5.0,Falta de Material,RH LÍNEA Falta de Material,5 min RH LÍNEA Falta de Material cover M73,
2025-06-11,24.0,1,B,Fase1,GA Main,NISSAN,,A32,3.0,Striker, A32 Striker,3 min  A32 Striker ,
2025-06-11,24.0,1,B,Fase2,C5,HONDA,,LÍNEA,20.0,Ajuste de Riveteados, LÍNEA Ajuste de Riveteados,20 min  LÍNEA Ajuste de Riveteados ,
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,K13,29.0,Falla de Conveyor, K13 Falla de Conveyor,"29 min  K13 Falla de Conveyor se alarma, solo se restablece",
2025-06-11,24.0,1,B,Fase2,Conveyor,HONDA,,K02,6.0,Interrupción de Ciclo, K02 Interrupción de Ciclo,6 min  K02 Interrupción de Ciclo ,
2025-06-11,24.0,1,B,Fase1,Hinge Autom,NISSAN,,LÍNEA,25.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,25 min  LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,10.0,Robot Tira Piezas, A2 Robot Tira Piezas,10 min  A2 Robot Tira Piezas ,
2025-06-11,24.0,1,B,Fase1,Check link L02D,NISSAN,,A2,13.0,No Inyecta Puntos de Grasa, A2 No Inyecta Puntos de Grasa,13 min  A2 No Inyecta Puntos de Grasa ,
2025-06-11,24.0,1,B,Fase1,Check link XDC,NISSAN,,A4,12.0,Entrenamiento de Personal, A4 Entrenamiento de Personal,12 min  A4 Entrenamiento de Personal ,
2025-06-11,24.0,1,B,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,2,A,Fase1,AC6,STELLANTIS,,A5.2,19.0,No Inyecta Puntos de Grasa, A5.2 No Inyecta Puntos de Grasa,19 min  A5.2 No Inyecta Puntos de Grasa ,
2025-06-11,24.0,2,A,Fase1,AC6,STELLANTIS,,A5.4,23.0,Material con Rebaba, A5.4 Material con Rebaba,23 min  A5.4 Material con Rebaba ,
2025-06-11,24.0,2,A,Fase1,AC6,STELLANTIS,,A6,27.0,No da Ciclo, A6 No da Ciclo,27 min  A6 No da Ciclo ,
2025-06-11,24.0,2,A,Fase1,AC6,STELLANTIS,,A5.1,26.0,Entrenamiento de Personal, A5.1 Entrenamiento de Personal,26 min  A5.1 Entrenamiento de Personal ,
2025-06-11,24.0,2,A,Fase1,AC6,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,2,A,Fase1,Hinge Autom,NISSAN,RH,A1,14.0,Falla de Máquina,RH A1 Falla de Máquina,14 min RH A1 Falla de Máquina se atora bush posterior ,
2025-06-11,24.0,2,A,Fase1,Hinge P02F,NISSAN,,A1,3.0,No Regresa a Origen, A1 No Regresa a Origen,3 min  A1 No Regresa a Origen ,
2025-06-11,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J01,15.0,No Inyecta Puntos de Grasa,RH J01 No Inyecta Puntos de Grasa,15 min RH J01 No Inyecta Puntos de Grasa ,
2025-06-11,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,7.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,7 min RH LÍNEA Cambio de Modelo  1,
2025-06-11,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J02,15.0,No pasa Red Rabbit,LH J02 No pasa Red Rabbit,15 min LH J02 No pasa Red Rabbit ,
2025-06-11,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,3.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,3 min LH LÍNEA Cambio de Modelo  1,
2025-06-11,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J02,116.0,Ajuste de Sensor (SD),LH J02 Ajuste de Sensor (SD),116 min LH J02 Ajuste de Sensor (SD) stopper,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,20.0,Falla de Máquina,LH J04 Falla de Máquina,20 min LH J04 Falla de Máquina ajuste de red rabbit ,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  1,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,10.0,Sobreproceso,LH J04 Sobreproceso,10 min LH J04 Sobreproceso marca IH,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,5.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,5 min LH LÍNEA Cambio de Modelo  2,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,10.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),10 min LH J04 Ajuste de Sensor (SD) marca angulo,
2025-06-11,24.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J03,10.0,Material Mezclado,LH J03 Material Mezclado,10 min LH J03 Material Mezclado cables revueltos ,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,A12,5.0,No Inyecta Puntos de Grasa, A12 No Inyecta Puntos de Grasa,5 min  A12 No Inyecta Puntos de Grasa ,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,A08,2.0,Falla de Sensor (SD), A08 Falla de Sensor (SD),2 min  A08 Falla de Sensor (SD) no detecta QR ,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,5.0,Falla de Máquina, LÍNEA Falla de Máquina,5 min  LÍNEA Falla de Máquina retorno 1-1no deja restablecer,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,B1,5.0,Falla de Máquina,RH B1 Falla de Máquina,5 min RH B1 Falla de Máquina ajuste de grasa ,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,5.0,Junta de Reclamo,RH LÍNEA Junta de Reclamo,5 min RH LÍNEA Junta de Reclamo ,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,9.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,9 min RH LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,B3,5.0,Ajuste de Fixture (PY),RH B3 Ajuste de Fixture (PY),5 min RH B3 Ajuste de Fixture (PY) cambio de herramental por cambio de modelo,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,LÍNEA,5.0,Cambio de Grasa,RH LÍNEA Cambio de Grasa,5 min RH LÍNEA Cambio de Grasa ,
2025-06-11,24.0,2,A,Fase2,M18 RH,HONDA,RH,B11,4.0,Dispensador de tornillos,RH B11 Dispensador de tornillos,4 min RH B11 Dispensador de tornillos ,
2025-06-11,24.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,4.0,Junta de Reclamo,LH LÍNEA Junta de Reclamo,4 min LH LÍNEA Junta de Reclamo ,
2025-06-11,24.0,2,A,Fase2,M18 LH,HONDA,LH,B6,20.0,Falla de Máquina,LH B6 Falla de Máquina,"20 min LH B6 Falla de Máquina se ajusta aerojet,estaba tapado ",
2025-06-11,24.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,9.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,9 min LH LÍNEA Cambio de Modelo  ,
2025-06-11,24.0,2,A,Fase2,M18 LH,HONDA,LH,B3,9.0,Ajuste de Fixture (PY),LH B3 Ajuste de Fixture (PY),9 min LH B3 Ajuste de Fixture (PY) ,
2025-06-11,24.0,2,A,Fase2,M18 LH,HONDA,LH,B13,10.0,Falla de Máquina,LH B13 Falla de Máquina,10 min LH B13 Falla de Máquina conector no entra en la pieza,
2025-06-11,24.0,2,A,Fase2,M11 Final RR RH,HONDA,RR RH,LÍNEA,15.0,Falla de Sistema POD,RR RH LÍNEA Falla de Sistema POD,15 min RR RH LÍNEA Falla de Sistema POD ,
2025-06-11,24.0,2,A,Fase2,M11 Final RR RH,HONDA,RR RH,LÍNEA,20.0,Falla de Máquina,RR RH LÍNEA Falla de Máquina,20 min RR RH LÍNEA Falla de Máquina tornillo,
2025-06-11,24.0,2,A,Fase2,M11 Final FR RH,HONDA,FR RH,LÍNEA,13.0,Falla de Máquina,FR RH LÍNEA Falla de Máquina,13 min FR RH LÍNEA Falla de Máquina pantalla pausada ,
2025-06-11,24.0,2,A,Fase2,M11 Final FR LH,HONDA,FR LH,LÍNEA,15.0,Falta de Sticker/Etiqueta,FR LH LÍNEA Falta de Sticker/Etiqueta,15 min FR LH LÍNEA Falta de Sticker/Etiqueta ,
2025-06-11,24.0,2,A,Fase2,Conveyor,HONDA,,K02,5.0,Interrupción de Ciclo, K02 Interrupción de Ciclo,5 min  K02 Interrupción de Ciclo ,
2025-06-11,24.0,2,A,Fase2,Conveyor,HONDA,,K18,2.0,Falla de Sensor (SD), K18 Falla de Sensor (SD),2 min  K18 Falla de Sensor (SD) sucio,
2025-06-11,24.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,5.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,5 min RH LÍNEA Cambio de Modelo  2,
2025-06-11,24.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  3,
2025-06-11,24.0,2,A,Fase1,Hinge P02F,NISSAN,,A3,13.0,Falla de Máquina, A3 Falla de Máquina,13 min  A3 Falla de Máquina no detecta pin ,
2025-06-11,24.0,2,A,Fase1,Hinge Autom,NISSAN,RH,A3,26.0,Falla de Máquina,RH A3 Falla de Máquina,26 min RH A3 Falla de Máquina se devasta pin de pallet #4,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,LÍNEA,7.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,7 min LH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,B3,3.0,Cambio de Refacción (Mtto),LH B3 Cambio de Refacción (Mtto),3 min LH B3 Cambio de Refacción (Mtto) herramentales,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,,5.0,Falla de Máquina,LH  Falla de Máquina,5 min LH  Falla de Máquina ajuste de hora en laseeado de pieza ,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,B6,13.0,Entrenamiento de Personal,LH B6 Entrenamiento de Personal,13 min LH B6 Entrenamiento de Personal ,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,B7,35.0,Flujo Lento,LH B7 Flujo Lento,35 min LH B7 Flujo Lento temperatura de la grasa Ng ,
2025-06-12,24.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,4.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,4 min LH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K24,10.0,Robot Alarmado, K24 Robot Alarmado,10 min  K24 Robot Alarmado ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K16,21.0,Ajuste de Camara (SD), K16 Ajuste de Camara (SD),21 min  K16 Ajuste de Camara (SD) latch incorrecto ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K03,6.0,Falla de Camara (SD), K03 Falla de Camara (SD),6 min  K03 Falla de Camara (SD) ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K11,7.0,Maquina Alarmada, K11 Maquina Alarmada,7 min  K11 Maquina Alarmada no coloca shaft latch,
2025-06-12,24.0,1,B,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,21.0,Liberación de Calidad,RR LH LÍNEA Liberación de Calidad,21 min RR LH LÍNEA Liberación de Calidad ,
2025-06-12,24.0,1,B,Fase1,M2 RR LH,NISSAN,RR LH,A4,10.0,Falla de Máquina,RR LH A4 Falla de Máquina,10 min RR LH A4 Falla de Máquina no detecta esponja,
2025-06-12,24.0,1,B,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,30.0,Ajuste de Estampado,RR LH LÍNEA Ajuste de Estampado,30 min RR LH LÍNEA Ajuste de Estampado ,
2025-06-12,24.0,1,B,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,20.0,Cambio de Modelo ,RR LH LÍNEA Cambio de Modelo ,20 min RR LH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase1,M2 FR LH,NISSAN,FR LH,LÍNEA,15.0,Liberación de Calidad,FR LH LÍNEA Liberación de Calidad,15 min FR LH LÍNEA Liberación de Calidad ,
2025-06-12,24.0,1,B,Fase1,M2 FR LH,NISSAN,FR LH,A5,8.0,Ajuste de Estampado,FR LH A5 Ajuste de Estampado,8 min FR LH A5 Ajuste de Estampado ,
2025-06-12,24.0,1,B,Fase1,M2 FR LH,NISSAN,FR LH,LÍNEA,16.0,Cambio de Modelo ,FR LH LÍNEA Cambio de Modelo ,16 min FR LH LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase1,M2 FR LH,NISSAN,FR LH,A3,20.0,Falla de Máquina,FR LH A3 Falla de Máquina,20 min FR LH A3 Falla de Máquina marca cable is,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J02,20.0,Falla de Máquina,RH J02 Falla de Máquina,20 min RH J02 Falla de Máquina no detecta pieza ,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J02,5.0,Ajuste de Sensor (SD),RH J02 Ajuste de Sensor (SD),5 min RH J02 Ajuste de Sensor (SD) ,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,8.0,Falla de Máquina,LH J04 Falla de Máquina,8 min LH J04 Falla de Máquina marca ajar,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  3 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,25.0,Falla de Máquina,LH J04 Falla de Máquina,25 min LH J04 Falla de Máquina marca cable knob,
2025-06-12,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J04,18.0,No pasa Red Rabbit,RH J04 No pasa Red Rabbit,18 min RH J04 No pasa Red Rabbit ,
2025-06-12,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,14.0,No da Etiqueta POD,RH LÍNEA No da Etiqueta POD,14 min RH LÍNEA No da Etiqueta POD ,
2025-06-12,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J03,8.0,Material Mezclado,RH J03 Material Mezclado,8 min RH J03 Material Mezclado ,
2025-06-12,24.0,1,B,Fase1,Check link P02F,NISSAN,,A3,146.0,Piezas Dañadas, A3 Piezas Dañadas,146 min  A3 Piezas Dañadas ajuste de herramental ,
2025-06-12,24.0,1,B,Fase1,Check link L02D,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase1,Check link L02D,NISSAN,,A3,10.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,10 min  A3 Ajuste de Riveteados ,
2025-06-12,24.0,1,B,Fase1,Check link L02D,NISSAN,,A3,14.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,14 min  A3 Ajuste de Riveteados piezas flojas ,
2025-06-12,24.0,1,B,Fase1,Check link L02D,NISSAN,,A3,136.0,Falla de Camara (SD), A3 Falla de Camara (SD),136 min  A3 Falla de Camara (SD) Brkt y pin NG ,
2025-06-12,24.0,1,B,Fase1,Check link L02D,NISSAN,,S2,18.0,No Inyecta Puntos de Grasa, S2 No Inyecta Puntos de Grasa,18 min  S2 No Inyecta Puntos de Grasa ,
2025-06-12,24.0,1,B,Fase1,Hinge P02F,NISSAN,,A1,8.0,No pasa Red Rabbit, A1 No pasa Red Rabbit,8 min  A1 No pasa Red Rabbit ,
2025-06-12,24.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,4.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,4 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase1,AC9 Power,STELLANTIS,,A15,93.0,Flujo Lento, A15 Flujo Lento,93 min  A15 Flujo Lento falta de latch,
2025-06-12,24.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,89.0,Pruebas de Calidad, LÍNEA Pruebas de Calidad,89 min  LÍNEA Pruebas de Calidad ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,LÍNEA,25.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,25 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,20.0,Falla de Máquina, A1 Falla de Máquina,20 min  A1 Falla de Máquina cilindro de tranferencia,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,5.0,Falla de Máquina, A2 Falla de Máquina,5 min  A2 Falla de Máquina NO GIRA MESA INDEX,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,18.0,Falla de Máquina, A2 Falla de Máquina,18 min  A2 Falla de Máquina se retiran spring de pallet ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,5.0,Falla de Máquina, A2 Falla de Máquina,5 min  A2 Falla de Máquina se cambian bases de pallet mesa index,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,7.0,Robot Alarmado, A2 Robot Alarmado,7 min  A2 Robot Alarmado ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,10.0,Maquina Alarmada, A2 Maquina Alarmada,10 min  A2 Maquina Alarmada ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,33.0,Falla de Máquina, A2 Falla de Máquina,33 min  A2 Falla de Máquina insercion de pin sensor 23,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A3,12.0,Falla de Máquina, A3 Falla de Máquina,12 min  A3 Falla de Máquina medicion de banda de descarga ,
2025-06-12,24.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,5.0,Ajuste de Riveteados, A2 Ajuste de Riveteados,5 min  A2 Ajuste de Riveteados ,
2025-06-12,24.0,1,B,Fase1,M2 RR LH,NISSAN,RR LH,A3,12.0,Falla de Máquina,RR LH A3 Falla de Máquina,12 min RR LH A3 Falla de Máquina cable IS,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  4 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J02,9.0,Falla de Máquina,LH J02 Falla de Máquina,9 min LH J02 Falla de Máquina fuga de aire ,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  3 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J02,4.0,Falta de Sticker/Etiqueta,RH J02 Falta de Sticker/Etiqueta,4 min RH J02 Falta de Sticker/Etiqueta ,
2025-06-12,24.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  4 rev 1,
2025-06-12,24.0,1,B,Fase1,GA Main,NISSAN,LH,A32,15.0,Striker,LH A32 Striker,15 min LH A32 Striker ,
2025-06-12,24.0,1,B,Fase1,GA Main,NISSAN,LH,A25,17.0,Lever IH,LH A25 Lever IH,17 min LH A25 Lever IH llega levantado,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K11,7.0,Falla de Máquina, K11 Falla de Máquina,7 min  K11 Falla de Máquina no coloca shaft ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,LÍNEA,20.0,Falla Eléctrica, LÍNEA Falla Eléctrica,20 min  LÍNEA Falla Eléctrica ,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K08,32.0,Falla de Máquina, K08 Falla de Máquina,32 min  K08 Falla de Máquina no ensambla stopper,
2025-06-12,24.0,1,B,Fase2,Conveyor,HONDA,,K17,6.0,No Regresa a Origen, K17 No Regresa a Origen,6 min  K17 No Regresa a Origen ,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,B13,5.0,Ajuste de Sensor (SD),LH B13 Ajuste de Sensor (SD),5 min LH B13 Ajuste de Sensor (SD) lever OH,
2025-06-12,24.0,1,B,Fase2,M18 LH,HONDA,LH,B1,5.0,Exceso de Grasa,LH B1 Exceso de Grasa,5 min LH B1 Exceso de Grasa ,
2025-06-12,24.0,2,A,Fase1,Hinge P02F,NISSAN,,A3,26.0,Falla de Máquina, A3 Falla de Máquina,26 min  A3 Falla de Máquina marca over time,
2025-06-12,24.0,2,A,Fase1,Hinge P02F,NISSAN,,LÍNEA,8.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,8 min  LÍNEA Cambio de Modelo  ,
2025-06-12,24.0,2,A,Fase1,Hinge P02F,NISSAN,,LÍNEA,2.0,Cambio de Prioridad, LÍNEA Cambio de Prioridad,2 min  LÍNEA Cambio de Prioridad falta de contenedor,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,5.0,Abastecimiento,LH LÍNEA Abastecimiento,5 min LH LÍNEA Abastecimiento ,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J04,64.0,Falla de Máquina,LH J04 Falla de Máquina,64 min LH J04 Falla de Máquina OVER RIDE,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,2.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,2 min LH LÍNEA Cambio de Modelo  1,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,2.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,2 min LH LÍNEA Cambio de Modelo  2,
2025-06-12,24.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,3.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,3 min LH LÍNEA Cambio de Modelo  3,
